FIPS,Year,Rent,Houseless_rate,Sheltered_rate,Unsheltered_rate,TOT_POP,TOT_MALE,TOT_FEMALE,TOT_WHITE,TOT_BLACK,TOT_NATIVE,TOT_ASIAN,TOT_PACIFIC,TOT_LATINX,FI Rate,Cost Per Meal,Num_wholesale,Num_restaraunts,Num_grocery,Total_workforce,Employed,Unemployed,Unemployment_rate,coc_number,State,County,State/County,Low Threshold Type,High Threshold Type,percent_male,percent_female,percent_white,percent_black,percent_native,percent_asian,percent_pacific,percent_latinx,percent_nonwhite,gender_ratio,prop_sheltered,prop_unsheltered,wholesale_per_capita,restaurants_per_capita,grocery_per_capita,grocery_to_restaurant_ratio,wholesale_to_restaurant_ratio,grocery_to_wholesale_ratio,employment_rate,unemployment_rate_calc,workforce_participation_rate,monthly_food_cost,food_to_rent_ratio,log_rent,log_cost_per_meal,log_total_workforce,majority_race,delta_FI_rate,delta_unemployment_rate,delta_rent,delta_cost_per_meal,STATE,FI_prev,Predicted FI Rate
04001,2023,,,,,,,,,,,,,,0.217,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.9,,,1.5282278570085572,,white,0.002,,,-0.3800000000000003,04,0.215,0.21165089724953556
04003,2023,,,,,,,,,,,,,,0.163,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.20000000000005,,,1.4770487243883548,,white,0.015,,,-0.3999999999999999,04,0.148,0.16174539391228604
04005,2023,,,,,,,,,,,,,,0.161,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.59999999999997,,,1.5769147207285403,,white,0.017,,,-0.4800000000000004,04,0.144,0.1593394275885286
04007,2023,,,,,,,,,,,,,,0.173,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,1.5040773967762742,,white,0.0049999999999999,,,-0.4100000000000001,04,0.168,0.17064152007604017
04009,2023,,,,,,,,,,,,,,0.161,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.90000000000003,,,1.483874689458755,,white,0.015,,,-0.4299999999999997,04,0.146,0.15982438199366678
04011,2023,,,,,,,,,,,,,,0.144,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.90000000000003,,,1.483874689458755,,white,0.0079999999999999,,,-0.4299999999999997,04,0.136,0.143664393182806
04012,2023,,,,,,,,,,,,,,0.189,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.6,,,1.5129270120532563,,white,0.003,,,-0.3799999999999999,04,0.186,0.1855323239098675
04013,2023,,,,,,,,,,,,,,0.132,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2,,,1.5216989981260935,,white,0.012,,,-0.4100000000000001,04,0.12,0.13235728431827576
04015,2023,,,,,,,,,,,,,,0.175,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.6,,,1.5129270120532563,,white,0.0109999999999999,,,-0.3799999999999999,04,0.164,0.1726773553990547
04017,2023,,,,,,,,,,,,,,0.195,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,0.005,,,-0.3900000000000001,04,0.19,0.19128810690612175
04019,2023,,,,,,,,,,,,,,0.151,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.0109999999999999,,,-0.4300000000000001,04,0.14,0.15020436100978374
04021,2023,,,,,,,,,,,,,,0.133,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.6,,,1.4906543764441331,,white,0.01,,,-0.3900000000000001,04,0.123,0.1334041889984342
04023,2023,,,,,,,,,,,,,,0.186,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.6,,,1.3711807233098423,,white,0.01,,,-0.3700000000000001,04,0.176,0.1836149001073072
04025,2023,,,,,,,,,,,,,,0.146,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.9,,,1.5706970841176695,,white,0.0099999999999999,,,-0.3999999999999999,04,0.136,0.14512495936436076
04027,2023,,,,,,,,,,,,,,0.195,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.1,,,1.4327007339340465,,white,0.007,,,-0.3799999999999999,04,0.188,0.19168739635802445
05001,2023,,,,,,,,,,,,,,0.185,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.40000000000003,,,1.425515074273172,,white,0.005,,,-0.4699999999999997,05,0.18,0.1822468672894212
05003,2023,,,,,,,,,,,,,,0.228,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.20000000000005,,,1.430311246536665,,white,0.014,,,-0.3699999999999996,05,0.214,0.2228547179825212
05005,2023,,,,,,,,,,,,,,0.204,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.8,,,1.5085119938441398,,white,0.0069999999999999,,,-0.4199999999999999,05,0.197,0.199727246688031
05007,2023,,,,,,,,,,,,,,0.147,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.6,,,1.5129270120532563,,white,0.0069999999999999,,,-0.4199999999999999,05,0.14,0.1462925408617627
05009,2023,,,,,,,,,,,,,,0.189,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.6,,,1.4906543764441331,,white,0.008,,,-0.3399999999999998,05,0.181,0.18583230477960544
05011,2023,,,,,,,,,,,,,,0.219,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.1,,,1.4562867329399256,,white,0.037,,,-0.4199999999999999,05,0.182,0.21503754503405792
05013,2023,,,,,,,,,,,,,,0.183,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.6,,,1.4445632692438664,,white,0.0189999999999999,,,-0.3999999999999999,05,0.164,0.1807754703997232
05015,2023,,,,,,,,,,,,,,0.186,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3,,,1.4973884086254776,,white,0.012,,,-0.25,05,0.174,0.18315424952616322
05017,2023,,,,,,,,,,,,,,0.23,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.90000000000003,,,1.483874689458755,,white,0.018,,,-0.33,05,0.212,0.22461888696621057
05019,2023,,,,,,,,,,,,,,0.204,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.7,,,1.4655675420143983,,white,0.0139999999999999,,,-0.3999999999999999,05,0.19,0.20018781136175556
05021,2023,,,,,,,,,,,,,,0.213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.70000000000005,,,1.4182774069729414,,white,0.006,,,-0.3000000000000002,05,0.207,0.2086177958753258
05023,2023,,,,,,,,,,,,,,0.195,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.4,,,1.4951487660319729,,white,0.006,,,-0.3799999999999999,05,0.189,0.19134878368581798
05025,2023,,,,,,,,,,,,,,0.201,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.20000000000005,,,1.430311246536665,,white,0.026,,,-0.5299999999999998,05,0.175,0.1978849011069851
05027,2023,,,,,,,,,,,,,,0.212,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.29999999999995,,,1.4747630091074988,,white,0.0209999999999999,,,-0.33,05,0.191,0.20789739676240726
05029,2023,,,,,,,,,,,,,,0.218,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.6,,,1.4445632692438664,,white,0.007,,,-0.3399999999999998,05,0.211,0.21320077063956544
05031,2023,,,,,,,,,,,,,,0.201,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5,,,1.4701758451005928,,white,0.014,,,-0.3900000000000001,05,0.187,0.19735803806441365
05033,2023,,,,,,,,,,,,,,0.195,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.7,,,1.4655675420143983,,white,0.002,,,-0.3399999999999998,05,0.193,0.19138385364111332
05035,2023,,,,,,,,,,,,,,0.2,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.29999999999995,,,1.4747630091074988,,white,0.03,,,-0.3599999999999999,05,0.17,0.19693719079354988
05037,2023,,,,,,,,,,,,,,0.207,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.79999999999995,,,1.415853163361435,,white,0.0119999999999999,,,-0.3500000000000001,05,0.195,0.20318339000175667
05039,2023,,,,,,,,,,,,,,0.194,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.4,,,1.449269160281279,,white,0.0279999999999999,,,-0.3600000000000003,05,0.166,0.19137334518214233
05041,2023,,,,,,,,,,,,,,0.236,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.29999999999995,,,1.4747630091074988,,white,0.03,,,-0.3500000000000001,05,0.206,0.23067429456952382
05043,2023,,,,,,,,,,,,,,0.218,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.00000000000006,,,1.4350845252893227,,white,0.032,,,-0.4699999999999997,05,0.186,0.21401476775982153
05045,2023,,,,,,,,,,,,,,0.175,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.1,,,1.501852701754163,,white,0.0089999999999999,,,-0.3799999999999999,05,0.166,0.1726714379892237
05047,2023,,,,,,,,,,,,,,0.21,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.9,,,1.43746264769429,,white,-0.003,,,-0.33,05,0.213,0.20541219052664894
05049,2023,,,,,,,,,,,,,,0.199,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.1,,,1.4562867329399256,,white,0.008,,,-0.31,05,0.191,0.19538685303383596
05051,2023,,,,,,,,,,,,,,0.203,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,0.007,,,-0.3900000000000001,05,0.196,0.19885019356354483
05053,2023,,,,,,,,,,,,,,0.174,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.5,,,1.536867219599265,,white,-0.001,,,-0.3500000000000001,05,0.175,0.17122265580813367
05055,2023,,,,,,,,,,,,,,0.204,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.00000000000006,,,1.4350845252893227,,white,0.0049999999999999,,,-0.3499999999999996,05,0.199,0.20005617977257895
05057,2023,,,,,,,,,,,,,,0.202,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.90000000000003,,,1.483874689458755,,white,0.009,,,-0.1099999999999998,05,0.193,0.1981753655106141
05059,2023,,,,,,,,,,,,,,0.205,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.9,,,1.43746264769429,,white,0.001,,,-0.3599999999999999,05,0.204,0.20084653984452927
05061,2023,,,,,,,,,,,,,,0.199,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.90000000000003,,,1.483874689458755,,white,0.019,,,-0.1299999999999999,05,0.18,0.19568542035610148
05063,2023,,,,,,,,,,,,,,0.212,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.79999999999995,,,1.463255402256019,,white,0.0099999999999999,,,-0.29,05,0.202,0.2076084708185605
05065,2023,,,,,,,,,,,,,,0.232,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.1,,,1.501852701754163,,white,0.01,,,-0.4199999999999999,05,0.222,0.22609869844620512
05067,2023,,,,,,,,,,,,,,0.231,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.59999999999997,,,1.4678743481123135,,white,0.015,,,-0.3000000000000002,05,0.216,0.22554989463322428
05069,2023,,,,,,,,,,,,,,0.201,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.3,,,1.42791603581071,,white,0.031,,,-0.4700000000000002,05,0.17,0.19808475508909307
05071,2023,,,,,,,,,,,,,,0.211,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.8,,,1.4398351280479205,,white,-0.001,,,-0.3599999999999999,05,0.212,0.20639193697946678
05073,2023,,,,,,,,,,,,,,0.234,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.4,,,1.4724720573609429,,white,0.04,,,-0.3700000000000001,05,0.194,0.22913284878112294
05075,2023,,,,,,,,,,,,,,0.215,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,,,1.4816045409242156,,white,0.007,,,-0.3999999999999999,05,0.208,0.21018432992759528
05077,2023,,,,,,,,,,,,,,0.238,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.4,,,1.4011829736136412,,white,0.0289999999999999,,,-0.3399999999999998,05,0.209,0.2328576824702936
05079,2023,,,,,,,,,,,,,,0.187,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.1,,,1.4327007339340465,,white,0.0159999999999999,,,-0.4700000000000002,05,0.171,0.18445085753574142
05081,2023,,,,,,,,,,,,,,0.181,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.59999999999997,,,1.4678743481123135,,white,0.0239999999999999,,,-0.4300000000000001,05,0.157,0.1789418568881661
05083,2023,,,,,,,,,,,,,,0.199,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.9,,,1.43746264769429,,white,0.007,,,-0.33,05,0.192,0.1954341657232045
05085,2023,,,,,,,,,,,,,,0.167,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.005,,,-0.3500000000000001,05,0.162,0.1650318409225794
05087,2023,,,,,,,,,,,,,,0.182,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3,,,1.4973884086254776,,white,-0.002,,,-0.2999999999999998,05,0.184,0.17892475692688092
05089,2023,,,,,,,,,,,,,,0.21,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.6,,,1.5129270120532563,,white,0.004,,,-0.4100000000000001,05,0.206,0.2052306296620311
05091,2023,,,,,,,,,,,,,,0.211,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.8,,,1.4861396960896067,,white,0.0189999999999999,,,-0.3999999999999999,05,0.192,0.20680810380017334
05093,2023,,,,,,,,,,,,,,0.218,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.6,,,1.4445632692438664,,white,0.0169999999999999,,,-0.3199999999999998,05,0.201,0.21353820939739865
05095,2023,,,,,,,,,,,,,,0.215,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.7,,,1.3937663759585917,,white,0.0119999999999999,,,-0.3400000000000003,05,0.203,0.21077694788760615
05097,2023,,,,,,,,,,,,,,0.236,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.7,,,1.5107219394949427,,white,0.0199999999999999,,,-0.4000000000000003,05,0.216,0.23013636570033602
05099,2023,,,,,,,,,,,,,,0.238,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5,,,1.4701758451005928,,white,0.0229999999999999,,,-0.1699999999999999,05,0.215,0.23241409639555044
05101,2023,,,,,,,,,,,,,,0.187,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.6,,,1.4906543764441331,,white,0.0159999999999999,,,-0.33,05,0.171,0.18422575388450324
05103,2023,,,,,,,,,,,,,,0.204,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.3,,,1.4516138272405332,,white,0.0189999999999999,,,-0.3700000000000001,05,0.185,0.20043209025920417
05105,2023,,,,,,,,,,,,,,0.199,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.3,,,1.4516138272405332,,white,0.006,,,-0.3500000000000001,05,0.193,0.1953270197876259
05107,2023,,,,,,,,,,,,,,0.244,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5,,,1.4469189829363254,,white,0.0219999999999999,,,-0.4300000000000001,05,0.222,0.2380097472263042
05109,2023,,,,,,,,,,,,,,0.208,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5,,,1.4701758451005928,,white,0.0069999999999999,,,-0.3999999999999999,05,0.201,0.20368266087823883
05111,2023,,,,,,,,,,,,,,0.222,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.09999999999997,,,1.4085449700547104,,white,0.006,,,-0.31,05,0.216,0.21708899567206907
05113,2023,,,,,,,,,,,,,,0.206,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.59999999999997,,,1.4678743481123135,,white,0.0089999999999999,,,-0.4100000000000001,05,0.197,0.20188178617958286
05115,2023,,,,,,,,,,,,,,0.198,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.9,,,1.4609379041156565,,white,0.006,,,-0.3500000000000001,05,0.192,0.19434519775896353
05117,2023,,,,,,,,,,,,,,0.172,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.0049999999999999,,,-0.3500000000000001,05,0.167,0.16971698387263456
05119,2023,,,,,,,,,,,,,,0.184,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.09999999999997,,,1.5238800240724537,,white,0.0209999999999999,,,-0.4100000000000001,05,0.163,0.18136691356156776
05121,2023,,,,,,,,,,,,,,0.218,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.00000000000006,,,1.4350845252893227,,white,0.013,,,-0.3499999999999996,05,0.205,0.2134380117820739
05123,2023,,,,,,,,,,,,,,0.237,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.79999999999995,,,1.415853163361435,,white,0.0279999999999999,,,-0.3500000000000001,05,0.209,0.23182111120076943
05125,2023,,,,,,,,,,,,,,0.156,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.79999999999995,,,1.5303947050936475,,white,0.007,,,-0.3399999999999998,05,0.149,0.15466078169476416
05127,2023,,,,,,,,,,,,,,0.201,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.9,,,1.43746264769429,,white,0.006,,,-0.33,05,0.195,0.19727529393455867
05129,2023,,,,,,,,,,,,,,0.243,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.7,,,1.5107219394949427,,white,-0.002,,,-0.4100000000000001,05,0.245,0.23596705398414597
05131,2023,,,,,,,,,,,,,,0.207,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.99999999999994,,,1.4586150226995167,,white,0.0109999999999999,,,-0.4200000000000004,05,0.196,0.20292583185146762
05133,2023,,,,,,,,,,,,,,0.208,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.20000000000005,,,1.4770487243883548,,white,0.0089999999999999,,,-0.3999999999999999,05,0.199,0.20371410665077494
05135,2023,,,,,,,,,,,,,,0.21,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.7,,,1.4655675420143983,,white,0.0109999999999999,,,-0.29,05,0.199,0.20575601588717907
05137,2023,,,,,,,,,,,,,,0.233,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.4,,,1.4951487660319729,,white,0.003,,,-0.3799999999999999,05,0.23,0.22685708320023312
05139,2023,,,,,,,,,,,,,,0.194,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.59999999999997,,,1.4678743481123135,,white,0.02,,,-0.3700000000000001,05,0.174,0.1910159598971085
05141,2023,,,,,,,,,,,,,,0.222,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.4,,,1.4951487660319729,,white,0.01,,,-0.3799999999999999,05,0.212,0.21678027149078571
05143,2023,,,,,,,,,,,,,,0.174,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.09999999999997,,,1.5238800240724537,,white,0.0079999999999999,,,-0.4299999999999997,05,0.166,0.17156040199762168
05145,2023,,,,,,,,,,,,,,0.196,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.9,,,1.4609379041156565,,white,0.009,,,-0.33,05,0.187,0.1925780765561006
05147,2023,,,,,,,,,,,,,,0.208,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.79999999999995,,,1.463255402256019,,white,0.032,,,-0.33,05,0.176,0.2045684956268924
05149,2023,,,,,,,,,,,,,,0.189,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6,,,1.420695787837223,,white,0.009,,,-0.3699999999999996,05,0.18,0.18618877047915372
06001,2023,,,,,,,,,,,,,,0.11,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.49999999999994,,,1.6770965609079151,,white,0.0139999999999999,,,-0.5200000000000005,06,0.096,0.1107376269314807
06003,2023,,,,,,,,,,,,,,0.118,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.8,,,1.5933085305042167,,white,-0.005,,,-0.4900000000000002,06,0.123,0.11821377233955876
06005,2023,,,,,,,,,,,,,,0.115,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.2000000000001,,,1.682688374173693,,white,0.004,,,-0.5499999999999998,06,0.111,0.1150381345291781
06007,2023,,,,,,,,,,,,,,0.156,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.9,,,1.6114359150967734,,white,0.01,,,-0.4500000000000002,06,0.146,0.15421091705031198
06009,2023,,,,,,,,,,,,,,0.136,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.1,,,1.7209792871670078,,white,0.005,,,-0.29,06,0.131,0.13454695619819412
06011,2023,,,,,,,,,,,,,,0.165,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.70000000000005,,,1.5953389880545987,,white,0.009,,,-0.4700000000000002,06,0.156,0.16271002884143326
06013,2023,,,,,,,,,,,,,,0.103,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.9,,,1.6695918352538477,,white,0.0109999999999999,,,-0.5300000000000002,06,0.092,0.10413272846270771
06015,2023,,,,,,,,,,,,,,0.146,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5,,,1.5789787049493915,,white,0.0,,,-0.3900000000000001,06,0.146,0.14474786317597343
06017,2023,,,,,,,,,,,,,,0.105,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.2999999999999,,,1.7526720805200082,,white,0.0059999999999999,,,-0.4600000000000008,06,0.099,0.10519136639660143
06019,2023,,,,,,,,,,,,,,0.17,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.008,,,-0.4600000000000004,06,0.162,0.16789689370725547
06021,2023,,,,,,,,,,,,,,0.141,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.1,,,1.501852701754163,,white,0.0,,,-0.4399999999999999,06,0.141,0.14049165799737107
06023,2023,,,,,,,,,,,,,,0.167,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.9,,,1.6882490928583902,,white,0.009,,,-0.4900000000000002,06,0.158,0.163909379797344
06025,2023,,,,,,,,,,,,,,0.216,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.4,,,1.4011829736136412,,white,0.006,,,-0.4199999999999999,06,0.21,0.21145309092606934
06027,2023,,,,,,,,,,,,,,0.13,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,0.001,,,-0.48,06,0.129,0.13021286186053194
06029,2023,,,,,,,,,,,,,,0.169,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.4,,,1.4951487660319729,,white,0.01,,,-0.4300000000000001,06,0.159,0.16709738354231163
06031,2023,,,,,,,,,,,,,,0.165,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.90000000000003,,,1.483874689458755,,white,0.014,,,-0.4699999999999997,06,0.151,0.1635232692427303
06033,2023,,,,,,,,,,,,,,0.163,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.4,,,1.6409365794934714,,white,0.009,,,-0.5499999999999998,06,0.154,0.16049131379773607
06035,2023,,,,,,,,,,,,,,0.144,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.9,,,1.631199404215613,,white,0.0069999999999999,,,-0.4099999999999992,06,0.137,0.14274798777983733
06037,2023,,,,,,,,,,,,,,0.146,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.79999999999995,,,1.5727739280625088,,white,0.0139999999999999,,,-0.4700000000000002,06,0.132,0.14521522700726341
06039,2023,,,,,,,,,,,,,,0.168,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.50000000000006,,,1.6389967146756448,,white,0.01,,,-0.4899999999999993,06,0.158,0.16524769072584877
06041,2023,,,,,,,,,,,,,,0.1,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.2999999999999,,,1.8357763546448296,,white,0.013,,,-0.4200000000000008,06,0.087,0.09996570428787643
06043,2023,,,,,,,,,,,,,,0.144,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.50000000000006,,,1.6389967146756448,,white,0.001,,,-0.4899999999999993,06,0.143,0.14246264384757612
06045,2023,,,,,,,,,,,,,,0.156,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.7000000000001,,,1.6544112780768316,,white,0.005,,,-0.2599999999999998,06,0.151,0.15382084524871187
06047,2023,,,,,,,,,,,,,,0.177,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.09999999999997,,,1.5238800240724537,,white,0.0109999999999999,,,-0.4900000000000002,06,0.166,0.17444582746018866
06049,2023,,,,,,,,,,,,,,0.171,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.9,,,1.631199404215613,,white,0.02,,,-0.4099999999999992,06,0.151,0.16847583630281393
06051,2023,,,,,,,,,,,,,,0.11,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.7000000000001,,,1.6544112780768316,,white,0.007,,,-0.4099999999999992,06,0.103,0.11072227001186785
06053,2023,,,,,,,,,,,,,,0.142,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.4,,,1.5602476682433286,,white,0.0119999999999999,,,-0.5,06,0.13,0.14146614673459978
06055,2023,,,,,,,,,,,,,,0.112,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.9,,,1.724550719534605,,white,0.0119999999999999,,,-0.5299999999999994,06,0.1,0.11216117227750455
06057,2023,,,,,,,,,,,,,,0.118,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.49999999999994,,,1.80005827204275,,white,0.0069999999999999,,,-0.5600000000000005,06,0.111,0.11692978656379382
06059,2023,,,,,,,,,,,,,,0.114,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.4,,,1.601405740736836,,white,0.01,,,-0.4599999999999999,06,0.104,0.11491868128192706
